from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
124,124,,,245997724599794+366227+1,245997724599794+366557+1,1,
124,124,,,245997724599794+366744+0,245997724599794+366565+0,1,
131,131,,,245997724599794+366820+0,245997724599794+366565+0,1,
140,140,,,245997724599794+366874+0,245997724599794+366573+0,1,
124,124,,,245997724599794+366749+0,245997724599794+366576+0,1,
131,131,,,245997724599794+366825+0,245997724599794+366585+0,1,
124,124,,,245997724599794+366752+0,245997724599794+366591+0,1,
140,140,,,245997724599784+366877+0,245997724599794+366595+0,1,
124,124,,,245997724599794+366755+0,245997724599794+366599+0,1,
131,131,,,245997724599794+366828+0,245997724599794+366599+0,1,
124,124,,,245997724599794+366760+0,245997724599794+366613+0,1,
140,140,,,245997724599794+366881+0,245997724599794+366619+0,1,
124,124,,,245997724599794+366268+1,245997724599794+366623+1,1,
131,131,,,245997724599794+366834+0,245997724599794+366627+0,1,
124,124,,,245997724599794+366276+1,245997724599794+366631+1,1,
140,140,,,245997724599794+366885+0,245997724599794+366641+0,1,
131,131,,,245997724599794+366837+0,245997724599794+366645+0,1,
140,140,,,245997724599794+366888+0,245997724599794+366661+0,1,
124,124,,,245997724599794+366777+0,245997724599794+366682+0,1,
140,140,,,245997724599794+366892+0,245997724599794+366682+0,1,
124,124,,,245997724599784+366329+0,245997724599794+366685+0,1,
124,124,,,245997724599784+366336+0,245997724599794+366687+0,1,
124,124,,,245997724599794+366785+0,245997724599794+366695+0,1,
131,131,,,245997724599794+366848+0,245997724599794+366695+0,1,
124,124,,,245997724599783+366348+0,245997724599794+366699+0,1,
124,124,,,245997724599794+366145+1,245997724599794+366715+0,1,
124,124,,,245997724599794+366462+0,245997724599794+366715+0,1,
124,124,,,245997724599794+366157+0,245997724599794+366716+0,1,
124,124,,,245997724599794+366468+0,245997724599794+366716+0,1,
124,124,,,245997724599794+366167+0,245997724599794+366717+0,1,
124,124,,,245997724599794+366474+0,245997724599794+366717+0,1,
124,124,,,245997724599794+366177+0,245997724599794+366720+0,1,
124,124,,,245997724599794+366484+0,245997724599794+366720+0,1,
124,124,,,245997724599794+366187+0,245997724599794+366721+0,1,
124,124,,,245997724599794+366494+0,245997724599794+366721+0,1,
124,124,,,245997724599794+366199+0,245997724599794+366724+0,1,
124,124,,,245997724599794+366506+0,245997724599794+366724+0,1,
124,124,,,245997724599794+366208+0,245997724599794+366727+0,1,
124,124,,,245997724599794+366521+0,245997724599794+366727+0,1,
124,124,,,245997724599794+366249+1,245997724599794+366758+1,1,
124,124,,,245997724599784+366648+0,245997724599794+366771+0,1,
124,124,,,245997724599794+366290+1,245997724599794+366771+0,1,
124,124,,,245997724599784+366664+0,245997724599794+366772+0,1,
124,124,,,245997724599794+366305+0,245997724599794+366772+0,1,
124,124,,,245997724599784+366677+0,245997724599794+366776+0,1,
124,124,,,245997724599794+366321+0,245997724599794+366776+0,1,
124,124,,,245997724599783+366336+0,245997724599794+366781+0,1,
124,124,,,245997724599793+366687+0,245997724599794+366781+0,1,
124,124,,,245997724599783+366348+0,245997724599794+366788+0,1,
124,124,,,245997724599794+366699+0,245997724599794+366788+0,1,
131,131,,,245997724599794+366433+1,245997724599794+366792+0,1,
131,131,,,245997724599794+366453+1,245997724599794+366795+0,1,
131,131,,,245997724599794+366375+0,245997724599794+366797+0,1,
131,131,,,245997724599794+366474+0,245997724599794+366800+0,1,
131,131,,,245997724599794+366494+0,245997724599794+366801+0,1,
131,131,,,245997724599784+366537+1,245997724599794+366813+0,1,
131,131,,,245997724599794+366393+1,245997724599794+366813+0,1,
131,131,,,245997724599794+366623+1,245997724599794+366833+0,1,
131,131,,,245997724599784+366677+0,245997724599794+366845+0,1,
131,131,,,245997724599793+366687+0,245997724599794+366847+0,1,
140,140,,,245997724599794+366358+0,245997724599794+366854+0,1,
140,140,,,245997724599794+366441+1,245997724599794+366855+0,1,
140,140,,,245997724599794+366462+0,245997724599794+366859+0,1,
140,140,,,245997724599794+366474+0,245997724599794+366860+0,1,
140,140,,,245997724599794+366488+0,245997724599794+366864+0,1,
140,140,,,245997724599784+366512+0,245997724599794+366868+0,1,
140,140,,,245997724599784+366532+1,245997724599794+366869+0,1,
140,140,,,245997724599794+366569+1,245997724599794+366873+0,1,
140,140,,,245997724599794+366623+1,245997724599794+366884+0,1,
140,140,,,245997724599784+366677+0,245997724599794+366891+0,1,
76,76,,,245997724599794+367411+1,245997724599794+367038+1,1,
74,74,,,245997724599794+367415+1,245997724599794+367039+1,1,
74,74,,,245997724599794+367114+1,245997724599794+367048+1,1,
76,76,,,245997724599794+367419+1,245997724599794+367048+1,1,
74,74,,,245997724599794+367429+1,245997724599794+367050+1,1,
74,74,,,245997724599794+368901+1,245997724599794+367050+1,1,
62,62,,,245997724599784+367437+1,245997724599794+367051+1,1,
62,62,,,245997724599794+367198+1,245997724599794+367051+1,1,
74,74,,,245997724599794+367446+1,245997724599794+367053+1,1,
68,68,,,245997724599794+367219+1,245997724599794+367055+1,1,
68,68,,,245997724599794+367239+1,245997724599794+367056+0,1,
76,76,,,245997724599794+367401+0,245997724599794+367094+0,1,
76,76,,,245997724599794+368015+0,245997724599794+367098+0,1,
62,62,,,245997724599784+367095+1,245997724599794+367101+1,1,
20,20,,,245997724599794+367106+1,245997724599794+367109+1,1,
18,18,,,245997724599794+368257+1,245997724599794+367110+1,1,
94,94,,,245997724599794+367139+1,245997724599794+367114+1,1,
74,74,,,245997724599794+367268+1,245997724599794+367120+1,1,
74,74,,,245997724599784+367085+1,245997724599794+367126+1,1,
33,33,,,245997724599794+368409+0,245997724599794+367132+0,1,
94,94,,,245997724599794+367120+1,245997724599794+367142+0,1,
94,94,,,245997724599794+367126+1,245997724599794+367143+0,1,
76,76,,,245997724599794+367407+0,245997724599794+367154+1,1,
76,76,,,245997724599794+367419+1,245997724599794+367165+1,1,
74,74,,,245997724599794+367455+1,245997724599794+367219+1,1,
76,76,,,245997724599794+367581+1,245997724599794+367239+1,1,
76,76,,,245997724599794+367701+0,245997724599794+367254+0,1,
76,76,,,245997724599794+367707+0,245997724599794+367259+0,1,
76,76,,,245997724599794+367719+0,245997724599794+367265+0,1,
76,76,,,245997724599794+367726+0,245997724599794+367272+0,1,
76,76,,,245997724599794+367780+0,245997724599794+367279+0,1,
76,76,,,245997724599794+367938+0,245997724599794+367287+0,1,
76,76,,,245997724599784+368000+0,245997724599794+367296+0,1,
76,76,,,245997724599794+368005+0,245997724599794+367300+0,1,
76,76,,,245997724599784+368009+0,245997724599794+367304+0,1,
76,76,,,245997724599794+368043+0,245997724599794+367323+0,1,
76,76,,,245997724599794+368067+0,245997724599794+367334+0,1,
76,76,,,245997724599784+368090+0,245997724599794+367343+0,1,
76,76,,,245997724599794+368111+0,245997724599794+367347+0,1,
76,76,,,245997724599794+368120+0,245997724599794+367357+0,1,
76,76,,,245997724599784+368139+0,245997724599794+367368+0,1,
76,76,,,245997724599784+368190+0,245997724599794+367391+0,1,
76,76,,,245997724599794+367151+0,245997724599794+367404+1,1,
76,76,,,245997724599794+367156+1,245997724599794+367410+1,1,
76,76,,,245997724599794+367160+1,245997724599794+367414+1,1,
76,76,,,245997724599794+367040+1,245997724599794+367418+1,1,
76,76,,,245997724599794+367168+1,245997724599794+367427+1,1,
76,76,,,245997724599794+367178+1,245997724599794+367428+1,1,
76,76,,,245997724599794+367183+1,245997724599794+367432+0,1,
76,76,,,245997724599794+367191+0,245997724599794+367434+0,1,
76,76,,,245997724599794+367205+0,245997724599794+367444+0,1,
76,76,,,245997724599794+367212+0,245997724599794+367449+0,1,
76,76,,,245997724599794+367224+0,245997724599794+367454+0,1,
76,76,,,245997724599794+367233+0,245997724599794+367546+0,1,
94,94,,,245997724599794+368936+1,245997724599794+367581+1,1,
76,76,,,245997724599794+367249+0,245997724599794+367684+0,1,
76,76,,,245997724599794+367249+0,245997724599794+367704+0,1,
94,94,,,245997724599794+368976+0,245997724599794+367707+0,1,
94,94,,,245997724599794+368980+0,245997724599794+367726+0,1,
76,76,,,245997724599794+367268+1,245997724599794+367729+1,1,
76,76,,,245997724599794+367063+1,245997724599794+367817+1,1,
94,94,,,245997724599794+369050+0,245997724599794+367938+0,1,
74,74,,,245997724599784+367085+1,245997724599794+368008+1,1,
76,76,,,245997724599784+367085+1,245997724599794+368013+1,1,
74,74,,,245997724599794+367090+1,245997724599794+368014+1,1,
74,74,,,245997724599784+367314+1,245997724599794+368031+1,1,
94,94,,,245997724599794+369251+0,245997724599794+368043+0,1,
76,76,,,245997724599784+367314+1,245997724599794+368057+1,1,
76,76,,,245997724599794+367101+1,245997724599794+368106+1,1,
94,94,,,245997724599794+369255+0,245997724599794+368120+0,1,
76,76,,,245997724599784+367358+1,245997724599794+368123+0,1,
76,76,,,245997724599784+367363+0,245997724599794+368132+0,1,
76,76,,,245997724599784+367369+0,245997724599794+368147+0,1,
94,94,,,245997724599794+369260+0,245997724599794+368161+0,1,
76,76,,,245997724599793+367389+0,245997724599794+368185+0,1,
76,76,,,245997724599794+367392+0,245997724599794+368199+0,1,
94,94,,,245997724599794+369295+0,245997724599794+368203+0,1,
76,76,,,245997724599794+367396+0,245997724599794+368204+0,1,
33,33,,,245997724599794+368358+0,245997724599794+368211+1,1,
33,33,,,245997724599794+368363+1,245997724599794+368222+1,1,
33,33,,,245997724599794+368368+1,245997724599794+368226+1,1,
33,33,,,245997724599794+368368+1,245997724599794+368228+1,1,
33,33,,,245997724599794+368372+1,245997724599794+368232+1,1,
33,33,,,245997724599794+368375+1,245997724599794+368244+1,1,
33,33,,,245997724599794+368383+1,245997724599794+368252+1,1,
33,33,,,245997724599794+368388+1,245997724599794+368256+1,1,
33,33,,,245997724599794+368391+1,245997724599794+368256+1,1,
33,33,,,245997724599794+368395+1,245997724599794+368257+1,1,
33,33,,,245997724599794+368399+1,245997724599794+368267+1,1,
33,33,,,245997724599784+368404+1,245997724599794+368271+1,1,
18,18,,,245997724599794+367111+0,245997724599794+368273+1,1,
33,33,,,245997724599794+368412+0,245997724599794+368274+0,1,
33,33,,,245997724599794+368417+0,245997724599794+368279+0,1,
33,33,,,245997724599794+368422+0,245997724599794+368283+0,1,
33,33,,,245997724599794+368427+0,245997724599794+368288+0,1,
20,20,,,245997724599794+367117+1,245997724599794+368293+1,1,
33,33,,,245997724599784+368430+0,245997724599794+368296+0,1,
18,18,,,245997724599794+367123+1,245997724599794+368298+1,1,
33,33,,,245997724599794+368437+0,245997724599794+368301+0,1,
18,18,,,245997724599794+367129+1,245997724599794+368304+1,1,
33,33,,,245997724599794+368441+0,245997724599794+368307+0,1,
33,33,,,245997724599794+368553+0,245997724599794+368310+0,1,
33,33,,,245997724599794+368620+0,245997724599794+368314+0,1,
18,18,,,245997724599794+367133+1,245997724599794+368315+1,1,
33,33,,,245997724599794+368673+0,245997724599794+368318+0,1,
33,33,,,245997724599794+368681+0,245997724599794+368319+0,1,
33,33,,,245997724599794+368722+0,245997724599794+368323+0,1,
18,18,,,245997724599794+367136+0,245997724599794+368324+0,1,
33,33,,,245997724599794+368833+0,245997724599794+368328+0,1,
33,33,,,245997724599794+368893+0,245997724599794+368349+0,1,
33,33,,,245997724599793+368897+0,245997724599794+368354+0,1,
33,33,,,245997724599794+368207+0,245997724599794+368357+0,1,
33,33,,,245997724599794+368212+0,245997724599794+368361+1,1,
33,33,,,245997724599794+368216+1,245997724599794+368362+1,1,
33,33,,,245997724599794+368219+1,245997724599794+368366+1,1,
33,33,,,245997724599794+368223+1,245997724599794+368367+1,1,
33,33,,,245997724599794+368229+1,245997724599794+368371+1,1,
33,33,,,245997724599794+368235+0,245997724599794+368378+0,1,
33,33,,,245997724599794+368241+0,245997724599794+368380+0,1,
33,33,,,245997724599794+368245+0,245997724599794+368381+0,1,
33,33,,,245997724599794+368249+0,245997724599794+368382+0,1,
33,33,,,245997724599794+368253+0,245997724599794+368387+0,1,
33,33,,,245997724599794+368260+0,245997724599794+368394+0,1,
33,33,,,245997724599794+368264+0,245997724599794+368398+0,1,
33,33,,,245997724599794+368275+1,245997724599794+368415+1,1,
33,33,,,245997724599794+368280+1,245997724599794+368425+1,1,
33,33,,,245997724599794+368284+1,245997724599794+368425+1,1,
33,33,,,245997724599794+368289+1,245997724599794+368426+1,1,
33,33,,,245997724599794+368293+1,245997724599794+368426+1,1,
33,33,,,245997724599794+368298+1,245997724599794+368436+1,1,
33,33,,,245997724599794+368304+1,245997724599794+368440+1,1,
33,33,,,245997724599794+368311+1,245997724599794+368587+1,1,
33,33,,,245997724599794+368315+1,245997724599794+368661+1,1,
33,33,,,245997724599794+368320+1,245997724599794+368701+0,1,
33,33,,,245997724599794+368324+0,245997724599794+368756+0,1,
33,33,,,245997724599794+368329+0,245997724599794+368858+0,1,
33,33,,,245997724599784+368334+0,245997724599794+368882+0,1,
33,33,,,245997724599794+368350+0,245997724599794+368896+0,1,
94,94,,,245997724599794+367404+1,245997724599794+368899+0,1,
94,94,,,245997724599784+367422+1,245997724599794+368900+0,1,
94,94,,,245997724599794+367434+0,245997724599794+368904+0,1,
94,94,,,245997724599794+367449+0,245997724599794+368906+0,1,
94,94,,,245997724599794+367546+0,245997724599794+368928+0,1,
76,76,,,245997724599784+367057+0,245997724599794+368979+0,1,
74,74,,,245997724599794+367069+1,245997724599794+369018+1,1,
94,94,,,245997724599794+368031+1,245997724599794+369250+0,1,
94,94,,,245997724599784+368114+1,245997724599794+369254+0,1,
94,94,,,245997724599794+368132+0,245997724599794+369258+0,1,
94,94,,,245997724599784+368152+0,245997724599794+369259+0,1,
94,94,,,245997724599794+368185+0,245997724599794+369281+0,1,
140,140,,,245997724599794+366521+0,245997724599794+369436+0,1,
140,140,,,245997724599784+366580+1,245997724599794+369437+0,1,
140,140,,,245997724599794+366400+1,245997724599794+369437+0,1,
112,112,,,245997724599795+366212+0,245997724599795+366080+0,1,
112,112,,,245997724599795+366219+0,245997724599795+366081+0,1,
124,124,,,245997724599795+366789+0,245997724599795+366096+0,1,
124,124,,,245997924599865+366417+0,245997724599795+366096+0,1,
124,124,,,245997724599795+366427+0,245997724599795+366112+1,1,
124,124,,,245997724599795+366445+1,245997724599795+366132+1,1,
124,124,,,245997724599795+366456+1,245997724599795+366165+1,1,
124,124,,,245997724599795+366498+1,245997724599795+366203+1,1,
124,124,,,245997724599795+366517+1,245997724599795+366212+0,1,
124,124,,,245997724599795+366528+0,245997724599795+366219+0,1,
124,124,,,245997724599795+366730+0,245997724599795+366219+0,1,
124,124,,,245997724599795+366541+0,245997724599795+366231+0,1,
124,124,,,245997724599795+366733+0,245997724599795+366231+0,1,
124,124,,,245997724599795+366549+0,245997724599795+366233+0,1,
124,124,,,245997724599795+366553+0,245997724599795+366235+0,1,
124,124,,,245997724599795+366739+0,245997724599795+366235+0,1,
124,124,,,245997924599865+366560+0,245997724599795+366239+0,1,
124,124,,,245997724599795+366565+0,245997724599795+366241+0,1,
124,124,,,245997724599795+366744+0,245997724599795+366241+0,1,
124,124,,,245997724599795+366573+0,245997724599795+366243+0,1,
124,124,,,245997724599795+366585+0,245997724599795+366254+0,1,
124,124,,,245997724599795+366591+0,245997724599795+366258+0,1,
124,124,,,245997724599795+366752+0,245997724599795+366258+0,1,
124,124,,,245997724599795+366595+0,245997724599795+366260+0,1,
124,124,,,245997724599795+366599+0,245997724599795+366262+0,1,
124,124,,,245997724599795+366755+0,245997724599795+366262+0,1,
124,124,,,245997724599795+366607+0,245997724599795+366266+0,1,
124,124,,,245997724599795+366619+0,245997724599795+366274+0,1,
124,124,,,245997724599795+366627+0,245997724599795+366280+0,1,
124,124,,,245997724599795+366641+0,245997724599795+366284+0,1,
124,124,,,245997924599865+367082+0,245997724599795+366284+0,1,
124,124,,,245997724599795+366773+0,245997724599795+366310+0,1,
124,124,,,245997924599865+366670+0,245997724599795+366310+0,1,
124,124,,,245997724599795+366695+0,245997724599795+366346+0,1,
124,124,,,245997724599795+366785+0,245997724599795+366346+0,1,
124,124,,,245997724599794+366702+0,245997724599795+366354+0,1,
124,124,,,245997724599795+366151+0,245997724599795+366375+0,1,
124,124,,,245997724599795+366804+1,245997724599795+366391+1,1,
131,131,,,245997724599795+366804+1,245997724599795+366391+1,1,
124,124,,,245997724599795+366733+0,245997724599795+366398+0,1,
